post_id,upload_date,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers_gained,traffic_source,engagement_rate,content_category
IG0023563,2025-09-24 09:25:22.954916,Carousel,70113,3572,1630,1099,557923,978432,358,16,119,Home Feed,7.81,Fitness
IG0023564,2025-10-14 09:25:22.954916,Video,109735,9770,3802,5927,1055873,1198357,1312,5,639,Explore,10.78,Beauty
IG0023565,2025-03-03 09:25:22.954916,Carousel,95468,576,2359,12572,1817090,1887694,1192,2,800,External,5.88,Travel
IG0023566,2025-07-25 09:25:22.954916,Reel,147449,7310,1566,4763,739689,870670,1803,4,439,Profile,18.5,Comedy
IG0023567,2024-11-29 09:25:22.954916,Reel,8533,1487,2720,9657,413622,536116,1851,28,784,Explore,4.18,Travel
IG0023568,2024-11-21 09:25:22.954916,Video,122334,8062,2043,601,504976,902980,747,19,31,Profile,14.73,Travel
IG0023569,2025-02-12 09:25:22.954916,Carousel,107525,6064,48,742,41371,418578,36,15,48,Reels Feed,27.33,Travel
IG0023570,2024-12-08 09:25:22.954916,Photo,189333,32,4375,3093,1383886,1450606,1864,17,709,External,13.57,Photography
IG0023571,2025-08-05 09:25:22.954916,Carousel,194616,9824,466,5201,1043351,1211432,973,30,887,External,17.34,Beauty
IG0023572,2025-07-26 09:25:22.954916,Video,133261,2092,4038,1668,1738455,2203470,1554,10,717,External,6.4,Food
IG0023573,2025-08-07 09:25:22.954916,Reel,128338,900,4308,14618,237311,629687,1328,9,862,Hashtags,23.53,Photography
IG0023574,2025-01-01 09:25:22.954916,Video,70438,3742,1147,255,1950141,2166725,1082,23,660,Reels Feed,3.49,Photography
IG0023575,2025-01-04 09:25:22.954916,Video,144225,6550,577,12469,1929954,1957018,1074,27,258,Home Feed,8.37,Beauty
IG0023576,2025-08-07 09:25:22.954916,Carousel,11593,1735,1041,11440,309611,563173,472,7,69,Home Feed,4.58,Technology
IG0023577,2025-09-24 09:25:22.954916,Video,40042,652,2658,2914,1707538,1767383,1876,27,633,Home Feed,2.62,Photography
IG0023578,2024-12-05 09:25:22.954916,Video,138718,1682,4975,8882,1247184,1303244,1079,25,418,Hashtags,11.84,Fitness
IG0023579,2024-12-05 09:25:22.954916,Video,164237,5904,4329,3420,1446419,1749233,224,3,390,External,10.17,Technology
IG0023580,2025-06-09 09:25:22.954916,Reel,19811,5729,4105,13310,1407567,1776295,1044,23,611,Hashtags,2.42,Beauty
IG0023581,2025-07-16 09:25:22.954916,Reel,112671,1764,4499,6460,382166,468133,1591,11,720,Hashtags,26.79,Lifestyle
IG0023582,2025-08-07 09:25:22.954916,Photo,109269,449,4918,3696,1523397,1691921,874,4,885,Home Feed,6.99,Lifestyle
IG0023583,2024-11-23 09:25:22.954916,Reel,61738,3508,4241,5846,1564010,1926460,1993,3,553,Home Feed,3.91,Food
IG0023584,2025-05-06 09:25:22.954916,Reel,62238,2992,564,45,59803,233694,1272,7,766,External,28.17,Music
IG0023585,2025-06-15 09:25:22.954916,Carousel,88249,9552,1420,4118,349517,597339,1384,12,714,Home Feed,17.3,Photography
IG0023586,2024-12-05 09:25:22.954916,Carousel,138643,7828,2878,9998,72309,321167,65,12,162,Explore,49.61,Travel
IG0023587,2024-11-22 09:25:22.954916,Reel,31012,816,896,14154,1936234,2072063,1145,8,155,External,2.26,Music
IG0023588,2025-07-25 09:25:22.954916,Carousel,140658,734,1360,6794,439673,540386,961,10,352,Explore,27.67,Music
IG0023589,2025-08-08 09:25:22.954916,Reel,72141,2089,387,8398,1436405,1629157,1333,0,145,External,5.1,Technology
IG0023590,2025-05-12 09:25:22.954916,Reel,44878,191,4726,14595,1762761,2063199,649,11,701,External,3.12,Fitness
IG0023591,2025-05-16 09:25:22.954916,Photo,45259,6695,2677,13062,1298421,1656768,2175,29,816,Profile,4.09,Lifestyle
IG0023592,2025-08-24 09:25:22.954916,Photo,20151,5156,301,14342,1032846,1203404,1570,24,262,Profile,3.32,Comedy
IG0023593,2025-02-28 09:25:22.954916,Video,94915,2312,1033,7627,1237242,1420514,958,26,679,Home Feed,7.45,Fitness
IG0023594,2025-04-06 09:25:22.954916,Photo,39734,6138,3219,11151,172292,463640,889,26,522,External,12.99,Lifestyle
IG0023595,2025-11-18 09:25:22.954916,Reel,14721,4683,3772,4100,1093848,1285020,2003,17,945,Home Feed,2.12,Comedy
IG0023596,2025-08-02 09:25:22.954916,Carousel,176438,7805,1127,2691,514556,927550,862,16,950,External,20.28,Photography
IG0023597,2025-03-08 09:25:22.954916,Carousel,44284,1502,3304,7707,1036775,1458504,522,0,984,Profile,3.89,Fashion
IG0023598,2025-07-18 09:25:22.954916,Photo,111326,8187,1048,1438,1524510,1576340,1590,29,853,Hashtags,7.74,Beauty
IG0023599,2025-01-27 09:25:22.954916,Video,40616,4094,121,2856,141345,334092,995,27,443,External,14.27,Fashion
IG0023600,2025-11-13 09:25:22.954916,Photo,89970,6802,4762,1628,121320,250235,85,18,29,Reels Feed,41.23,Fitness
IG0023601,2025-07-12 09:25:22.954916,Video,71522,9039,4303,6347,652178,928945,1066,2,384,Home Feed,9.82,Food
IG0023602,2025-04-01 09:25:22.954916,Video,174713,9801,706,7355,979267,1372084,115,25,414,Reels Feed,14.04,Fitness
IG0023603,2025-05-21 09:25:22.954916,Carousel,101372,5346,1471,7873,1409525,1721620,399,8,359,Home Feed,6.74,Technology
IG0023604,2025-03-31 09:25:22.954916,Reel,77040,801,2990,3364,1728551,2066611,1273,21,274,Hashtags,4.07,Comedy
IG0023605,2025-02-12 09:25:22.954916,Reel,174910,6938,2268,11948,1281985,1470755,1328,18,21,External,13.33,Comedy
IG0023606,2025-02-12 09:25:22.954916,Reel,13092,5491,404,12689,1545072,1937864,2006,22,986,Reels Feed,1.63,Photography
IG0023607,2025-02-20 09:25:22.954916,Carousel,71781,5603,3850,3799,623273,943524,494,12,663,External,9.01,Fashion
IG0023608,2025-10-24 09:25:22.954916,Video,105054,4745,1473,3505,954131,1024708,1302,16,881,External,11.2,Photography
IG0023609,2025-09-04 09:25:22.954916,Reel,195172,9114,3369,2622,1727407,2202059,736,2,684,Reels Feed,9.55,Fashion
IG0023610,2025-01-02 09:25:22.954916,Video,84050,6252,4200,9514,1321425,1748697,27,7,202,Profile,5.95,Comedy
IG0023611,2025-04-03 09:25:22.954916,Carousel,12191,4892,3874,11353,280613,704640,1460,16,971,Hashtags,4.59,Fitness
IG0023612,2024-12-25 09:25:22.954916,Video,88189,1821,1027,8659,224802,336338,192,24,730,Hashtags,29.64,Food
IG0023613,2025-01-27 09:25:22.954916,Photo,101145,436,3969,6629,1122440,1462337,382,23,682,Home Feed,7.67,Comedy
IG0023614,2025-01-20 09:25:22.954916,Carousel,41686,4238,2900,4527,140348,375515,659,17,850,Reels Feed,14.21,Music
IG0023615,2025-08-24 09:25:22.954916,Carousel,108981,8233,2371,11631,1025636,1142245,1425,29,615,Reels Feed,11.49,Lifestyle
IG0023616,2024-12-02 09:25:22.954916,Photo,196680,8002,4505,12386,846692,1060631,512,10,716,Hashtags,20.89,Fashion
IG0023617,2025-10-19 09:25:22.954916,Carousel,95057,3772,4372,11678,134678,629160,133,5,323,Home Feed,18.26,Fashion
IG0023618,2025-05-13 09:25:22.954916,Reel,40830,7469,2694,6354,1645292,1942469,156,5,949,Reels Feed,2.95,Technology
IG0023619,2025-07-29 09:25:22.954916,Carousel,149355,7405,3312,6323,1175470,1585956,822,23,592,Hashtags,10.49,Photography
IG0023620,2025-01-31 09:25:22.954916,Photo,88336,5072,3210,5833,1797988,1853623,1883,6,163,Reels Feed,5.53,Beauty
IG0023621,2025-08-20 09:25:22.954916,Reel,51452,6688,4606,7152,1000064,1192008,758,9,896,Home Feed,5.86,Beauty
IG0023622,2025-09-06 09:25:22.954916,Photo,186138,6572,3083,1982,204899,521817,240,14,986,External,37.9,Technology
IG0023623,2025-04-10 09:25:22.954916,Video,196488,780,4553,675,232637,649229,2161,16,18,Hashtags,31.19,Comedy
IG0023624,2025-08-16 09:25:22.954916,Carousel,186451,6109,2389,4125,1580330,1673971,474,21,952,Hashtags,11.89,Fashion
IG0023625,2025-05-07 09:25:22.954916,Carousel,151841,1455,3031,13870,1763607,2065198,1102,14,111,Hashtags,8.24,Travel
IG0023626,2025-02-26 09:25:22.954916,Video,147045,6584,865,5063,566232,751828,1052,25,7,Profile,21.22,Food
IG0023627,2025-01-16 09:25:22.954916,Reel,93705,6305,3120,4115,1169839,1563903,24,21,735,Profile,6.86,Music
IG0023628,2025-09-17 09:25:22.954916,Reel,148062,5615,4559,681,1135512,1140989,1228,14,688,Profile,13.93,Fitness
IG0023629,2025-05-13 09:25:22.954916,Video,114343,3330,2699,3718,1688262,2032255,1256,11,843,External,6.11,Fitness
IG0023630,2025-09-10 09:25:22.954916,Photo,193804,8974,3566,4567,1244664,1501070,1959,29,105,Hashtags,14.05,Beauty
IG0023631,2025-06-12 09:25:22.954916,Reel,4462,2723,1024,9195,75046,493292,1154,11,432,Explore,3.53,Beauty
IG0023632,2025-03-26 09:25:22.954916,Carousel,45518,545,4021,2210,1051738,1143787,1795,2,293,Profile,4.57,Technology
IG0023633,2025-10-10 09:25:22.954916,Carousel,86700,6330,3439,4038,1985687,2212242,1507,6,381,Home Feed,4.54,Fashion
IG0023634,2025-07-14 09:25:22.954916,Video,173184,4508,1123,12775,31826,418419,379,12,478,Hashtags,45.79,Photography
IG0023635,2025-06-30 09:25:22.954916,Reel,89805,3596,931,14436,1232158,1462715,571,24,763,Explore,7.44,Fitness
IG0023636,2025-09-25 09:25:22.954916,Photo,6317,6718,2952,14834,941884,1025621,1132,8,611,Hashtags,3.01,Fashion
IG0023637,2025-03-29 09:25:22.954916,Reel,86718,5368,671,9534,796267,960149,112,17,7,Profile,10.65,Music
IG0023638,2024-12-19 09:25:22.954916,Video,161262,7366,4778,5485,1925928,2194444,275,22,168,Home Feed,8.15,Food
IG0023639,2025-08-10 09:25:22.954916,Carousel,170787,9269,3357,5511,364069,406030,1937,21,829,Hashtags,46.53,Food
IG0023640,2024-12-10 09:25:22.954916,Photo,152574,2242,4158,12026,1230024,1643567,1518,2,125,Explore,10.4,Fitness
IG0023641,2025-09-13 09:25:22.954916,Carousel,192531,8240,3676,12004,1987664,2314270,1029,19,824,Profile,9.35,Travel
IG0023642,2025-06-15 09:25:22.954916,Reel,104456,3543,299,8490,396127,479311,580,28,292,Reels Feed,24.37,Technology
IG0023643,2024-12-23 09:25:22.954916,Carousel,38552,9215,3288,9336,968929,1217638,1315,15,720,Hashtags,4.96,Fitness
IG0023644,2025-04-02 09:25:22.954916,Reel,67426,6485,1190,4773,1369615,1515704,836,25,515,Explore,5.27,Music
IG0023645,2025-01-13 09:25:22.954916,Reel,105783,4139,3518,8098,1994366,2409109,1614,16,503,Profile,5.04,Travel
IG0023646,2025-06-26 09:25:22.954916,Reel,115217,383,4719,488,1541887,1818088,1453,15,750,Explore,6.64,Lifestyle
IG0023647,2025-03-13 09:25:22.954916,Video,90811,7772,3945,10472,876629,1330524,2011,20,967,Home Feed,8.49,Comedy
IG0023648,2025-06-17 09:25:22.954916,Photo,196966,6522,875,981,1770443,1975345,816,12,212,Explore,10.4,Beauty
IG0023649,2025-04-16 09:25:22.954916,Carousel,12344,9365,3326,12017,557680,938727,1098,19,943,Hashtags,3.95,Beauty
IG0023650,2025-07-04 09:25:22.954916,Carousel,153160,5662,2598,8547,1322377,1366393,232,17,226,Home Feed,12.44,Travel
IG0023651,2025-11-10 09:25:22.954916,Video,164056,9937,2154,5619,167610,281186,1955,19,997,External,64.64,Fitness
IG0023652,2025-08-07 09:25:22.954916,Carousel,157144,5830,1920,11723,1360939,1395013,176,2,468,Hashtags,12.66,Beauty
IG0023653,2024-12-21 09:25:22.954916,Photo,180470,4435,4265,12965,1688422,1946702,2166,2,424,External,10.38,Fashion
IG0023654,2025-07-18 09:25:22.954916,Video,197868,3408,4285,4411,1176683,1464324,1945,29,138,Explore,14.34,Beauty
IG0023655,2025-04-11 09:25:22.954916,Photo,75626,8599,2180,6409,347982,739518,1210,20,237,Reels Feed,12.55,Food
IG0023656,2025-01-31 09:25:22.954916,Video,119344,6738,4816,12263,87485,503912,379,15,502,Reels Feed,28.41,Beauty
IG0023657,2024-12-06 09:25:22.954916,Reel,125701,3866,988,5919,152340,622658,1376,18,93,Home Feed,21.92,Lifestyle
IG0023658,2025-07-15 09:25:22.954916,Photo,65684,84,3020,2297,1423668,1744418,1838,6,967,External,4.07,Technology
IG0023659,2025-11-03 09:25:22.954916,Photo,134134,2701,4330,2188,1948707,2060849,191,21,340,Reels Feed,6.96,Travel
IG0023660,2025-03-01 09:25:22.954916,Video,184286,4900,3209,912,1517582,1661595,1468,15,480,Reels Feed,11.63,Fashion
IG0023661,2025-03-30 09:25:22.954916,Video,189108,9596,4035,8247,445981,552263,2027,25,541,Explore,38.2,Lifestyle
IG0023662,2025-06-02 09:25:22.954916,Carousel,191070,4988,4008,12676,1295544,1343999,1886,22,650,Home Feed,15.83,Food
IG0023663,2025-09-18 09:25:22.954916,Carousel,20150,9457,220,14900,1614984,1666889,1914,13,330,External,2.68,Fitness
IG0023664,2025-04-19 09:25:22.954916,Reel,171301,9816,3275,9835,951976,954750,1978,28,903,Home Feed,20.34,Comedy
IG0023665,2025-08-17 09:25:22.954916,Reel,161050,2333,960,4721,481101,813815,87,1,104,Profile,20.77,Food
IG0023666,2025-06-19 09:25:22.954916,Reel,66078,6133,4907,12321,1126622,1557457,1554,15,814,External,5.74,Travel
IG0023667,2025-01-15 09:25:22.954916,Reel,44016,7261,4999,12015,1312268,1418597,2169,2,892,Home Feed,4.81,Travel
IG0023668,2025-10-25 09:25:22.954916,Video,78366,6321,4377,12692,270839,444137,1921,25,484,External,22.91,Travel
IG0023669,2025-11-11 09:25:22.954916,Reel,191726,9809,3325,8513,1434224,1877864,2200,14,671,Hashtags,11.36,Lifestyle
IG0023670,2025-05-24 09:25:22.954916,Reel,169360,6999,3317,12422,1847943,1911959,234,0,130,External,10.05,Travel
IG0023671,2025-03-04 09:25:22.954916,Carousel,131354,3021,174,14061,944987,1103598,1383,12,573,Home Feed,13.47,Technology
IG0023672,2025-01-27 09:25:22.954916,Video,36408,151,814,11721,746460,1118532,2092,30,679,Hashtags,4.39,Technology
IG0023673,2025-10-27 09:25:22.954916,Carousel,31227,4000,1802,14854,486553,573094,1955,18,830,Home Feed,9.05,Technology
IG0023674,2025-02-06 09:25:22.954916,Video,60404,3373,4528,2653,1835508,1920641,1734,7,907,External,3.69,Travel
IG0023675,2025-10-20 09:25:22.954916,Photo,82891,8546,218,13906,910251,962163,942,30,439,Explore,10.97,Technology
IG0023676,2025-10-20 09:25:22.954916,Carousel,128132,3709,3472,9782,185482,187524,1629,8,353,Hashtags,77.37,Photography
IG0023677,2024-11-20 09:25:22.954916,Reel,17110,4421,196,1251,1220432,1311847,1295,20,464,Reels Feed,1.75,Beauty
IG0023678,2025-08-19 09:25:22.954916,Photo,197192,7347,72,3490,478797,765770,939,6,716,External,27.18,Beauty
IG0023679,2025-10-24 09:25:22.954916,Video,34022,4172,179,9551,1008468,1362644,48,25,118,Reels Feed,3.52,Travel
IG0023680,2024-12-04 09:25:22.954916,Carousel,4211,6335,1474,7166,914113,916088,2184,0,780,Hashtags,2.09,Music
IG0023681,2025-03-07 09:25:22.954916,Photo,9,7891,3482,9323,825052,966085,1160,23,561,Explore,2.14,Lifestyle
IG0023682,2025-04-02 09:25:22.954916,Video,174453,659,2493,15000,1005387,1268225,916,23,87,Explore,15.19,Comedy
IG0023683,2025-06-14 09:25:22.954916,Video,48884,3693,4282,4524,177048,667134,1200,14,992,Profile,9.2,Lifestyle
IG0023684,2025-07-01 09:25:22.954916,Photo,175433,5213,2287,9718,1305781,1748099,1110,11,55,Home Feed,11.02,Photography
IG0023685,2025-10-12 09:25:22.954916,Photo,80690,8861,3011,11091,530230,1028212,2061,10,323,External,10.08,Lifestyle
IG0023686,2025-01-03 09:25:22.954916,Photo,25132,5628,1607,13124,1149117,1246050,1579,3,595,External,3.65,Photography
IG0023687,2025-02-03 09:25:22.954916,Video,127916,2891,3070,6415,174604,178676,62,29,338,Profile,78.52,Photography
IG0023688,2025-01-25 09:25:22.954916,Carousel,37166,2168,1536,5698,1020900,1404494,1800,3,92,External,3.32,Lifestyle
IG0023689,2025-02-03 09:25:22.954916,Reel,31215,3064,3788,14369,385483,549662,1369,18,313,External,9.54,Comedy
IG0023690,2025-03-15 09:25:22.954916,Reel,97015,7756,622,13144,575784,850154,427,11,939,Home Feed,13.94,Photography
IG0023691,2025-01-20 09:25:22.954916,Video,96606,7386,3834,12584,75271,187311,1085,15,2,External,64.28,Technology
IG0023692,2025-02-09 09:25:22.954916,Carousel,98161,447,4642,11889,395275,499069,1240,5,518,Home Feed,23.07,Fashion
IG0023693,2024-12-13 09:25:22.954916,Video,168139,8654,2382,4235,78198,407552,2172,1,636,Profile,45.0,Fashion
IG0023694,2025-11-17 09:25:22.954916,Carousel,106933,5250,54,6352,1871098,1977963,1032,29,900,Reels Feed,6.0,Fitness
IG0023695,2025-03-23 09:25:22.954916,Video,122493,8828,2852,12185,220593,313981,805,18,547,Home Feed,46.61,Travel
IG0023696,2025-02-10 09:25:22.954916,Video,81091,2847,4027,4866,489203,791615,1608,22,205,External,11.73,Food
IG0023697,2025-01-23 09:25:22.954916,Video,56081,7856,3310,5498,1522707,1547954,1186,13,963,Explore,4.7,Technology
IG0023698,2025-02-09 09:25:22.954916,Reel,84263,6890,2280,1863,917745,1399739,1977,29,601,External,6.81,Technology
IG0023699,2025-08-06 09:25:22.954916,Carousel,146440,9720,1755,8143,1029778,1417934,2072,1,992,Hashtags,11.71,Food
IG0023700,2025-07-30 09:25:22.954916,Reel,7012,310,250,14227,1367138,1749051,386,26,927,External,1.25,Travel
IG0023701,2025-05-10 09:25:22.954916,Photo,113172,3388,698,8401,1877696,2191627,67,17,36,Profile,5.73,Fashion
IG0023702,2025-09-27 09:25:22.954916,Carousel,105294,583,2199,12671,1963658,2100319,1966,13,649,Reels Feed,5.75,Comedy
IG0023703,2025-09-30 09:25:22.954916,Reel,175376,5930,4352,505,1136477,1559950,1986,26,407,Home Feed,11.93,Photography
IG0023704,2025-03-29 09:25:22.954916,Video,90571,3344,845,7253,49247,221046,2160,17,467,External,46.15,Food
IG0023705,2025-10-06 09:25:22.954916,Video,14070,9135,476,7140,48260,388368,2073,1,854,External,7.94,Comedy
IG0023706,2025-08-24 09:25:22.954916,Photo,54729,6580,1714,4247,1520025,1957812,1379,13,496,Profile,3.44,Fitness
IG0023707,2025-07-28 09:25:22.954916,Reel,48237,5361,890,2753,1928924,2382715,672,16,792,Profile,2.4,Photography
IG0023708,2025-10-04 09:25:22.954916,Photo,76383,6181,3169,4722,1977142,2017437,1949,29,887,External,4.48,Lifestyle
IG0023709,2025-06-14 09:25:22.954916,Reel,103207,8087,4757,1073,1725357,2146005,1105,8,655,Profile,5.46,Technology
IG0023710,2025-04-03 09:25:22.954916,Reel,83359,5055,4484,6788,833725,984453,1479,30,351,Home Feed,10.13,Photography
IG0023711,2025-10-25 09:25:22.954916,Photo,94819,7713,4481,8839,1336346,1776830,1130,22,571,Explore,6.52,Lifestyle
IG0023712,2025-06-10 09:25:22.954916,Video,176142,9466,2480,4775,811875,1305123,1640,28,90,Reels Feed,14.78,Fashion
IG0023713,2025-04-22 09:25:22.954916,Reel,170174,8848,2840,1819,990951,1298356,61,16,689,Hashtags,14.15,Lifestyle
IG0023714,2025-09-05 09:25:22.954916,Reel,81102,3706,2243,11462,1488911,1959555,272,20,994,External,5.03,Lifestyle
IG0023715,2025-04-12 09:25:22.954916,Photo,91349,2856,2841,8854,827639,1198583,1643,8,926,Home Feed,8.84,Music
IG0023716,2025-06-07 09:25:22.954916,Reel,51966,2212,4532,14015,736296,823410,500,26,846,Hashtags,8.83,Food
IG0023717,2025-07-05 09:25:22.954916,Reel,52395,3525,3790,4894,130204,602612,169,11,752,Home Feed,10.72,Photography
IG0023718,2024-12-21 09:25:22.954916,Photo,149137,3121,1217,11952,641251,980953,1626,19,515,Home Feed,16.86,Food
IG0023719,2025-02-21 09:25:22.954916,Carousel,167765,4061,761,1783,1653677,2052768,34,2,386,Reels Feed,8.49,Photography
IG0023720,2025-04-25 09:25:22.954916,Carousel,61158,6624,4302,3556,910762,1059471,1043,14,929,External,7.14,Technology
IG0023721,2024-12-12 09:25:22.954916,Carousel,38352,1655,2631,12916,1794116,2189255,2038,18,250,Profile,2.54,Beauty
IG0023722,2025-04-23 09:25:22.954916,Carousel,166566,5570,4401,5470,549598,694975,590,18,852,Home Feed,26.19,Food
IG0023723,2025-10-10 09:25:22.954916,Photo,111481,2753,4861,10821,1130316,1241248,91,8,997,Profile,10.47,Food
IG0023724,2025-02-14 09:25:22.954916,Carousel,63998,9929,132,14520,143462,578943,1827,15,329,Home Feed,15.3,Technology
IG0023725,2025-10-27 09:25:22.954916,Reel,151630,8310,1832,10689,452552,662765,1888,5,75,Reels Feed,26.02,Photography
IG0023726,2025-05-21 09:25:22.954916,Reel,127771,5915,3357,2249,1994034,2151122,932,9,370,Profile,6.48,Technology
IG0023727,2025-11-08 09:25:22.954916,Carousel,48720,6978,2136,10249,526035,952216,9,0,53,Home Feed,7.15,Comedy
IG0023728,2025-10-06 09:25:22.954916,Reel,124666,5473,4362,13887,1142406,1561347,1129,13,834,Home Feed,9.5,Lifestyle
IG0023729,2025-02-07 09:25:22.954916,Carousel,136990,9773,3478,11786,320181,528698,384,4,488,External,30.65,Technology
IG0023730,2025-06-29 09:25:22.954916,Reel,77668,5893,1978,1841,379475,774831,349,17,700,Hashtags,11.28,Photography
IG0023731,2025-03-10 09:25:22.954916,Photo,154984,1874,4751,9735,1191665,1404090,508,22,539,Explore,12.2,Fashion
IG0023732,2025-05-05 09:25:22.954916,Video,10941,6911,1621,12770,295624,729635,1254,23,771,External,4.42,Technology
IG0023733,2025-05-14 09:25:22.954916,Carousel,126620,9489,187,5175,1420141,1910929,295,17,633,Reels Feed,7.4,Travel
IG0023734,2025-09-18 09:25:22.954916,Carousel,31040,7728,509,4074,108265,486735,2094,6,510,Profile,8.91,Technology
IG0023735,2025-08-28 09:25:22.954916,Photo,55008,4554,2684,6002,37890,47456,635,5,695,Explore,143.81,Food
IG0023736,2024-12-10 09:25:22.954916,Carousel,127167,8177,3475,14210,1399676,1821291,2059,25,914,Home Feed,8.4,Comedy
IG0023737,2025-05-22 09:25:22.954916,Carousel,173242,2420,4937,11467,1362549,1490857,698,29,340,Profile,12.88,Music
IG0023738,2025-11-01 09:25:22.954916,Carousel,172108,8818,1697,4548,43453,516200,186,16,136,Profile,36.26,Technology
IG0023739,2025-04-20 09:25:22.954916,Carousel,43332,2965,4247,11715,790729,986646,1999,0,633,External,6.31,Beauty
IG0023740,2025-10-18 09:25:22.954916,Video,199754,3786,3317,1819,1225939,1469103,1726,0,706,Reels Feed,14.2,Travel
IG0023741,2025-09-01 09:25:22.954916,Video,21942,6796,4891,10624,396696,686149,134,14,416,Home Feed,6.45,Fashion
IG0023742,2025-01-18 09:25:22.954916,Reel,135783,1629,1067,1300,1732131,2110602,2188,16,225,Hashtags,6.62,Technology
